claims_in_past_90_days,days_since_last_claim,amount_vs_policy_max_ratio,user_role,amount_claimed,budget_utilization_ratio,days_since_expense,is_weekend_expense,historical_approval_rate,has_policy_violation,violation_severity,manager_comment_length,flags_count,is_fraud
1,25,1.0101,Employee,454.8527350866489,0.1494,5,False,0.9451,False,none,7,0,0
1,58,0.2609,Employee,138.32,0.0375,20,True,0.9882,False,none,8,0,0
6,33,0.6111,Employee,282.6,0.0895,7,True,0.864,False,none,1,0,0
0,-1,1.0071,Contractor,178.38,0.1541,408,True,0.5611,True,medium,96,2,1
1,34,0.3392,Director,1428.25,0.0708,2,False,0.8748,False,none,9,0,0
2,2,0.8633,Director,1838.3185440043083,0.1867,0,False,0.9186,False,none,10,0,0
0,-1,0.1799,Employee,96.33,0.0435,6,False,0.0,True,low,47,1,0
2,52,0.2523,Manager,276.44,0.033,3,False,0.9208,True,low,12,1,0
3,49,0.2155,Director,713.97,0.0407,4,False,0.9707,False,none,8,0,0
1,42,0.1564,Employee,78.33,0.0324,8,False,0.888,False,none,15,0,0
2,60,0.0,Contractor,102.46,0.0718,3,False,0.9487,False,none,11,0,0
0,-1,0.1568,Employee,98.88,0.0361,11,False,0.0,False,none,0,0,0
0,-1,0.3056,Director,985.48,0.0401,3,False,0.0,False,none,12,0,0
5,21,0.2045,Employee,125.25,0.0407,0,False,0.8699,False,none,1,0,0
3,45,0.1512,Employee,70.32,0.0255,12,False,0.9299,False,none,8,0,0
2,57,0.0642,Executive,260.01,0.0053,25,False,0.9848,False,none,14,0,0
2,10,0.72,Employee,306.44452100737044,0.1487,8,False,0.9999,False,none,1,0,0
4,19,0.0836,Director,291.42,0.0167,8,True,0.9378,False,none,15,0,0
4,17,0.7488,Director,2281.93,0.0893,1,False,0.8779,False,none,13,0,0
3,60,0.1134,Employee,41.38,0.0123,5,False,0.9354,False,none,11,0,0
5,10,0.2208,Executive,1383.12,0.026,5,False,0.9382,False,none,7,0,0
4,33,0.4256,Manager,453.33,0.0507,4,False,0.9196,False,none,11,0,0
2,4,0.232,Employee,136.16,0.0658,4,False,0.9285,False,none,7,0,0
19,0,0.1599,Employee,66.34,0.0201,0,True,0.6199,False,none,1,2,1
1,47,0.7901,Manager,910.13,0.135,11,True,0.962,False,none,7,0,0
1,8,0.0831,Director,270.39,0.0128,18,False,0.8525,False,none,10,0,0
3,35,0.3873,Manager,333.22,0.0418,1,False,0.9152,False,none,9,0,0
2,22,0.2528,Manager,286.43,0.0427,0,False,0.9432,False,none,5,0,0
2,28,0.0,Director,523.1647023359105,0.0226,4,False,0.9413,False,none,8,0,0
4,53,0.5101,Manager,509.37,0.0679,1,False,0.9665,False,none,1,0,0
0,-1,0.5024,Director,1575.8988662458157,0.0812,2,False,0.0,False,none,0,0,0
0,-1,0.2454,Employee,134.07,0.0583,5,False,0.0,False,none,9,0,0
3,8,0.3936,Contractor,110.5,0.1006,0,False,0.9566,False,none,6,0,0
1,32,0.3301,Manager,251.23,0.0276,8,False,0.9244,True,low,32,1,0
2,20,9.745,Employee,3266.63,0.923,7,True,0.4578,True,high,153,4,1
3,20,0.6405,Employee,281.3,0.0964,4,False,0.8913,False,none,0,0,0
2,56,0.0,Employee,126.89,0.0406,6,False,0.8693,False,none,0,0,0
3,51,0.8346,Employee,335.7136946643865,0.1455,6,True,0.9207,False,none,11,0,0
0,-1,0.6984,Manager,581.79,0.0776,317,False,0.6151,True,medium,34,4,1
3,35,0.6894,Contractor,77.00156704176929,0.0813,4,False,0.9613,False,none,10,0,0
4,24,0.117,Employee,45.35,0.013,7,False,0.8873,False,none,1,0,0
2,58,0.0,Director,336.88,0.0167,3,True,0.9743,False,none,9,0,0
5,10,0.0,Employee,3836.58,1.453,11,False,0.3968,True,high,296,4,1
2,36,0.0989,Manager,62.8,0.0066,1,False,0.9099,False,none,0,0,0
0,-1,0.0,Employee,141.9,0.0387,5,False,0.0,True,low,34,1,0
4,22,0.2757,Employee,103.17,0.0332,6,True,0.9581,True,low,22,1,0
0,-1,0.7076,Employee,433.98,0.1304,3,False,0.0,False,none,13,0,0
1,3,0.4677,Employee,243.23,0.0873,1,True,0.9395,False,none,3,0,0
3,57,0.5438,Manager,550.52,0.0531,2,False,0.9969,True,low,22,1,0
2,35,0.3615,Director,1081.22,0.0387,2,False,0.8914,True,low,20,1,0
5,3,0.8609,Employee,314.5976665806929,0.1319,1,False,0.8943,False,none,5,0,0
30,1,0.2401,Employee,143.28,0.0558,2,False,0.6889,False,none,1,3,1
0,-1,0.1419,Manager,150.71,0.017,2,True,0.0,False,none,2,0,0
0,-1,0.1653,Manager,162.93,0.0139,22,False,0.0,False,none,15,0,0
4,45,0.1047,Executive,628.86,0.0136,5,False,0.9638,True,low,24,1,0
2,9,0.2376,Employee,121.23,0.0371,4,False,0.9061,False,none,0,0,0
2,26,0.869,Employee,288.16,0.1119,8,False,0.8855,False,none,0,0,0
0,-1,0.2261,Employee,139.65,0.0762,0,False,0.0,False,none,3,0,0
2,30,0.0,Employee,2940.27,0.8018,5,True,0.3824,True,high,255,3,1
2,37,0.379,Employee,168.61,0.0804,1,False,0.9201,False,none,3,0,0
3,35,0.4427,Director,791.29,0.0383,0,True,0.9146,False,none,11,0,0
5,18,0.6418,Director,1467.7408554441192,0.0957,4,False,0.9972,False,none,10,0,0
0,-1,0.2221,Employee,103.67,0.0394,0,False,0.0,True,low,45,1,0
2,82,1.5157,Employee,560.2,0.1524,451,True,0.585,True,medium,72,4,1
0,-1,0.1905,Employee,113.86,0.0303,9,True,0.0,False,none,15,0,0
2,7,1.9401,Manager,1693.22,0.2507,0,True,0.5238,True,high,164,2,1
1,3,1.8065,Employee,944.27,0.3197,0,True,0.5413,True,medium,179,4,1
4,15,0.161,Contractor,34.8,0.0418,6,False,0.9519,True,low,41,1,0
4,24,0.2644,Employee,110.03,0.0497,9,False,0.8693,True,low,25,1,0
2,17,0.5038,Employee,289.84,0.0859,10,False,0.9598,True,low,30,1,0
1,8,0.2943,Executive,1119.45,0.0436,8,False,0.9359,False,none,12,0,0
2,28,0.8194,Manager,807.6735132117653,0.1063,1,False,0.8995,False,none,6,0,0
2,26,0.6081,Manager,549.5,0.0624,2,True,0.932,False,none,1,0,0
0,-1,0.1682,Executive,718.87,0.0204,3,False,0.0,True,low,26,1,0
0,-1,0.2674,Contractor,69.51,0.0854,4,False,0.0,False,none,7,0,0
2,14,0.1514,Director,574.22,0.0279,12,True,0.9679,False,none,12,0,0
2,49,0.6421,Contractor,113.45,0.0955,0,False,0.8746,False,none,14,0,0
2,59,0.5413,Director,1677.82,0.0725,1,False,0.8855,False,none,10,0,0
4,17,0.2338,Contractor,49.83,0.0358,1,True,0.9533,False,none,6,0,0
0,-1,0.1527,Manager,138.92,0.0182,1,False,0.0,False,none,4,0,0
1,6,0.5291,Contractor,65.22,0.0957,14,False,0.8992,False,none,12,0,0
21,2,0.0539,Director,144.32,0.0057,0,True,0.815,False,none,9,2,1
1,41,0.3126,Employee,132.05,0.0511,12,True,0.9587,False,none,14,0,0
2,45,0.169,Employee,84.01,0.0322,12,False,0.994,False,none,9,0,0
1,4,0.2533,Contractor,66.0,0.0,6,False,0.8857,False,none,10,0,0
4,53,0.1276,Employee,33.7,0.0135,7,False,0.8556,False,none,1,0,0
8,6,0.0,Employee,775.96,0.2899,0,True,0.5712,True,high,145,3,1
3,3,0.1112,Contractor,27.95,0.0289,0,False,0.8868,False,none,11,0,0
0,-1,0.1037,Manager,71.73,0.0082,0,False,0.0,False,none,9,0,0
1,34,0.5829,Employee,318.61,0.137,0,False,0.9888,False,none,15,0,0
4,5,0.177,Director,759.16,0.0357,28,False,0.8887,False,none,1,0,0
2,39,0.1713,Manager,181.35,0.026,2,False,0.9553,False,none,13,0,0
2,38,0.3857,Employee,137.32,0.043,8,False,0.8886,False,none,5,0,0
0,-1,0.66,Employee,302.0,0.1119,0,False,0.0,False,none,10,0,0
2,5,0.3076,Employee,144.31,0.075,0,False,0.8774,False,none,5,0,0
1,79,0.7056,Employee,371.0,0.1312,268,True,0.6023,True,medium,94,5,1
4,9,0.5112,Contractor,110.87,0.0849,1,False,0.8808,False,none,15,0,0
9,1,1.3397,Manager,1433.76,0.1405,1,True,0.679,True,medium,197,4,1
1,56,0.0787,Employee,36.16,0.0109,6,False,0.9953,False,none,10,0,0
5,13,0.4033,Manager,368.3,0.0726,13,False,0.9825,False,none,14,0,0
0,-1,0.1016,Employee,47.61,0.0203,4,False,0.0,False,none,12,0,0
1,29,0.2186,Contractor,51.76,0.045,0,False,0.9527,False,none,15,0,0
2,57,0.4898,Employee,188.18,0.0652,0,True,0.924,False,none,8,0,0
3,34,0.0,Employee,148.66,0.0599,0,False,0.968,False,none,4,0,0
4,7,0.2847,Contractor,52.91,0.0453,0,False,0.8731,False,none,8,0,0
19,0,0.0774,Employee,38.22,0.0127,3,False,0.8994,False,none,16,1,1
2,29,0.2154,Director,578.36,0.0357,2,False,0.853,False,none,9,0,0
3,12,0.2608,Employee,150.04,0.0498,5,False,0.8568,False,none,7,0,0
5,10,4.5184,Manager,4014.76,0.5239,18,True,0.6118,True,high,252,6,1
1,54,0.166,Director,446.73,0.0264,0,False,0.8909,False,none,3,0,0
3,3,0.1881,Employee,81.79,0.0,9,False,0.9196,False,none,15,0,0
4,41,0.774,Employee,268.3229807080703,0.1015,0,False,0.993,False,none,10,0,0
1,1,0.5619,Manager,594.89,0.0809,1,False,0.8753,False,none,1,0,0
2,9,0.1355,Executive,620.79,0.0126,1,False,0.8998,False,none,0,0,0
2,29,0.4069,Director,1114.44,0.0709,5,False,0.9497,False,none,14,0,0
1,58,0.0844,Employee,55.34,0.0186,7,False,0.9138,False,none,5,0,0
0,-1,0.1481,Employee,57.13,0.012,4,False,0.0,False,none,12,0,0
2,42,0.5588,Director,1793.79,0.0703,2,True,0.965,False,none,0,0,0
0,-1,0.5226,Employee,198.18,0.0589,13,True,0.0,False,none,15,0,0
2,1,0.1994,Employee,137.71,0.0449,5,True,0.9076,False,none,2,0,0
2,30,0.9204,Executive,5665.214455282005,0.1052,6,True,0.9311,False,none,12,0,0
2,54,0.287,Director,1263.69,0.0555,4,False,0.8535,False,none,4,0,0
1,38,0.6102,Employee,299.16,0.0835,0,True,0.854,False,none,15,0,0
2,28,0.0,Employee,146.62,0.0541,0,False,0.8975,False,none,14,0,0
10,6,2.7467,Director,4390.44,0.2022,1,True,0.4282,True,high,177,5,1
6,35,0.1022,Employee,47.65,0.0152,2,False,0.9311,False,none,6,0,0
2,36,0.6838,Contractor,137.42,0.1076,1,False,0.9372,False,none,12,0,0
3,27,0.5929,Director,2082.72,0.1093,4,True,0.8808,False,none,0,0,0
2,12,0.2731,Employee,112.46,0.0394,4,False,0.8672,False,none,0,0,0
5,10,0.4753,Employee,282.01,0.0815,28,False,0.9893,False,none,12,0,0
0,-1,0.1584,Manager,145.76,0.0184,1,True,0.0,False,none,0,0,0
0,-1,0.248,Employee,115.75,0.0376,1,True,0.0,False,none,4,0,0
1,58,0.249,Manager,273.99,0.0507,7,False,0.8846,False,none,13,0,0
1,3,0.1609,Manager,165.09,0.0202,23,False,0.9131,False,none,13,0,0
3,23,0.6051,Manager,683.4223416970327,0.0778,5,True,0.9536,False,none,7,0,0
3,7,0.2334,Manager,242.84,0.0256,9,False,0.8984,True,low,30,1,0
2,40,0.2461,Director,678.51,0.0331,8,False,0.9405,False,none,8,0,0
5,14,0.0,Employee,49.47,0.0164,1,True,0.8657,True,low,40,1,0
2,42,0.2229,Manager,199.53,0.0221,3,False,0.969,False,none,14,0,0
38,0,0.0764,Manager,91.59,0.0113,3,False,0.7351,False,none,17,2,1
1,87,0.9713,Director,3362.81,0.1761,442,False,0.579,True,medium,67,5,1
5,1,1.3352,Manager,1233.19,0.326,0,True,0.5728,True,medium,131,6,1
3,38,0.2472,Manager,271.99,0.033,0,False,0.9917,False,none,5,0,0
4,26,0.5575,Manager,447.4804837660528,0.0492,1,False,0.9943,False,none,1,0,0
2,70,1.0149,Director,2157.29,0.0766,296,True,0.5525,True,medium,78,2,1
3,35,0.1882,Manager,181.24,0.0268,2,False,0.8871,False,none,14,0,0
1,25,0.2977,Employee,146.19,0.0389,5,True,0.8765,False,none,11,0,0
1,60,0.9074,Manager,954.57460825608,0.1673,9,True,0.9894,True,low,10,1,0
3,26,0.174,Director,510.89,0.0218,5,True,0.9347,False,none,9,0,0
5,31,0.3492,Contractor,63.8,0.0723,4,False,0.908,False,none,8,0,0
2,9,0.1457,Employee,83.69,0.0244,13,False,0.9387,False,none,12,0,0
2,52,0.1069,Manager,122.3,0.0127,3,False,0.8727,False,none,0,0,0
5,58,0.2309,Manager,146.56,0.0216,3,False,0.8783,False,none,12,0,0
2,48,0.1283,Employee,68.68,0.0,13,False,0.9091,False,none,1,0,0
5,27,4.515,Director,16187.14,0.6056,6,True,0.6498,True,high,285,4,1
1,48,0.3284,Employee,152.97,0.034,3,False,0.8524,False,none,2,0,0
0,-1,0.6509,Manager,381.6879569134958,0.0616,2,True,0.0,False,none,7,0,0
1,28,0.2118,Employee,129.12,0.0519,27,True,0.9823,False,none,1,0,0
5,21,2.9986,Employee,1382.85,0.4413,17,False,0.378,True,high,263,4,1
3,20,0.2674,Manager,343.83,0.0458,5,True,0.9412,False,none,10,0,0
3,19,8.7381,Employee,5004.18,2.1519,13,False,0.4406,True,high,236,4,1
2,15,0.0,Employee,186.82,0.0901,1,False,0.8599,False,none,2,0,0
3,8,0.323,Employee,166.36,0.0751,3,False,0.8891,False,none,14,0,0
3,1,0.1212,Employee,66.6,0.0283,1,False,0.9375,False,none,13,0,0
3,4,0.7001,Employee,308.1,0.1026,2,False,0.859,False,none,7,0,0
23,0,0.1141,Employee,70.64,0.0174,4,False,0.7894,False,none,15,1,1
2,41,0.1396,Contractor,23.55,0.0259,1,False,0.9287,False,none,14,0,0
2,28,0.1535,Employee,48.94,0.0163,4,False,0.9733,False,none,2,0,0
1,4,0.4052,Employee,194.86,0.0614,6,True,0.8777,False,none,13,0,0
2,44,0.4703,Executive,2424.24,0.0466,3,False,0.899,False,none,3,0,0
18,1,0.0,Manager,20.55,0.0022,2,False,0.7699,False,none,3,1,1
2,10,0.6956,Employee,405.82,0.1603,4,False,0.8693,False,none,1,0,0
2,4,0.0705,Employee,35.38,0.0106,9,True,0.9059,True,low,49,1,0
2,14,0.2459,Director,885.3,0.045,2,True,0.8835,False,none,5,0,0
1,16,0.1959,Employee,100.37,0.0382,1,False,0.9599,False,none,13,0,0
2,50,0.0877,Employee,56.85,0.0192,4,False,0.9706,False,none,0,0,0
0,-1,0.178,Employee,120.03,0.0255,5,True,0.0,False,none,11,0,0
1,53,0.1176,Manager,125.94,0.0189,2,False,0.8864,False,none,11,0,0
4,22,0.7624,Employee,163.2,0.0721,1,False,0.9533,False,none,12,0,0
3,25,0.0859,Employee,47.95,0.016,7,False,0.9941,False,none,1,0,0
3,24,0.5421,Employee,161.64,0.0426,1,False,0.8829,False,none,11,0,0
2,26,1.0081,Director,3261.4067079559672,0.1573,2,False,0.9151,False,none,6,0,0
1,57,0.8914,Manager,606.73,0.0661,5,False,0.9649,False,none,7,0,0
2,60,0.6158,Employee,346.06,0.0947,1,False,0.9389,False,none,2,0,0
3,48,0.3381,Employee,185.25,0.0745,0,False,0.9438,False,none,6,0,0
1,43,0.5484,Employee,287.43,0.1145,9,False,0.9367,False,none,4,0,0
2,49,0.0974,Employee,53.81,0.0218,4,False,0.932,False,none,11,0,0
2,33,0.0947,Manager,93.31,0.014,1,False,0.9484,True,low,25,1,0
3,1,1.4849,Director,5613.18,0.5207,0,True,0.5095,True,high,191,5,1
3,14,0.2208,Contractor,39.35,0.04,21,False,0.8677,False,none,12,0,0
2,21,0.1945,Employee,90.32,0.039,1,False,0.9464,False,none,5,0,0
3,13,0.5437,Manager,512.23,0.0687,2,False,0.9397,False,none,9,0,0
36,0,0.1087,Employee,35.41,0.0097,3,False,0.715,False,none,18,2,1
4,57,0.2835,Manager,264.12,0.0348,12,False,0.9326,False,none,3,0,0
18,1,0.0197,Executive,118.65,0.0027,1,False,0.6816,False,none,1,3,1
4,31,0.1779,Contractor,37.95,0.0344,5,False,0.9876,False,none,6,0,0
3,35,0.1284,Employee,73.23,0.0193,4,False,0.9696,False,none,2,0,0
4,35,0.2613,Employee,117.95,0.0299,3,False,0.8637,False,none,2,0,0
3,59,0.5889,Contractor,92.61318248367138,0.0999,7,False,0.8558,False,none,13,0,0
5,5,0.5181,Director,1120.2299346306268,0.0553,1,False,0.9814,False,none,4,0,0
1,95,1.3055,Director,3552.52,0.1679,313,True,0.7989,True,medium,70,3,1
3,32,0.4488,Employee,226.56,0.0539,1,False,0.9756,True,low,44,1,0
3,6,0.809,Contractor,157.74,0.1723,0,True,0.9686,False,none,3,0,0
5,58,0.5744,Employee,259.918832885294,0.0,4,False,0.9196,False,none,2,0,0
2,21,0.0759,Employee,47.92,0.0156,0,False,0.8705,False,none,6,0,0
0,-1,0.3076,Employee,96.85,0.0277,15,False,0.0,False,none,7,0,0
3,8,0.0,Executive,332.95800141269865,0.0083,3,False,0.9486,False,none,9,0,0
1,46,0.5263,Manager,560.8251686623051,0.0641,4,False,0.8856,False,none,1,0,0
1,36,0.4866,Manager,396.86,0.0499,2,False,0.888,False,none,10,0,0
2,41,0.5011,Manager,253.49474367179042,0.0289,3,False,0.9045,False,none,14,0,0
4,23,0.3529,Employee,143.08,0.0515,1,False,0.9139,False,none,7,0,0
1,22,0.5359,Contractor,101.37,0.1347,11,False,0.9149,False,none,12,0,0
4,12,0.0942,Employee,38.55,0.0102,2,False,0.9172,False,none,12,0,0
2,56,0.1934,Manager,223.74,0.0284,10,True,0.8512,True,low,28,1,0
3,53,0.5028,Manager,411.85471647091856,0.0615,7,False,0.9067,False,none,5,0,0
4,1,0.2856,Manager,188.06,0.0213,9,False,0.8505,False,none,13,0,0
2,32,0.2422,Contractor,63.73,0.0579,3,True,0.8703,False,none,5,0,0
1,9,0.3473,Manager,370.66,0.0477,2,False,0.8844,False,none,4,0,0
2,23,0.7893,Employee,315.44841669629494,0.1495,0,False,1.0,False,none,0,0,0
1,8,0.8329,Contractor,187.1929525204706,0.1811,1,False,0.8842,False,none,3,0,0
4,13,0.0,Employee,201.3,0.0563,3,False,0.8978,False,none,4,0,0
2,60,0.2748,Manager,278.69,0.0342,7,True,0.9155,False,none,11,0,0
1,2,0.0,Employee,221.82,0.072,3,False,0.8691,False,none,0,0,0
3,16,1.0188,Employee,458.12186757793654,0.1261,0,False,0.8952,False,none,4,0,0
2,31,0.2628,Employee,168.21,0.0546,9,False,0.9334,False,none,4,0,0
3,15,0.7925,Employee,278.29,0.0877,11,False,0.8534,False,none,0,0,0
0,-1,0.1804,Employee,58.98,0.0233,3,True,0.0,False,none,14,0,0
4,1,0.439,Director,786.33,0.0258,0,False,0.8978,False,none,11,0,0
0,-1,0.3079,Manager,252.0,0.0344,11,False,0.0,False,none,0,0,0
7,23,0.4259,Manager,406.0,0.037,5,False,0.9841,False,none,13,0,0
4,4,0.0,Contractor,316.83,0.2824,1,True,0.7025,True,high,61,5,1
5,12,5.6369,Employee,3500.4,1.8291,14,True,0.27,True,high,262,4,1
4,19,7.3011,Employee,3677.0,1.4335,13,False,0.4299,True,high,320,6,1
1,12,0.5237,Employee,234.73,0.0,0,True,0.8861,False,none,6,0,0
1,20,0.0,Contractor,61.05,0.0732,0,False,0.8666,False,none,12,0,0
2,38,0.2199,Employee,158.29,0.0425,4,False,0.9892,False,none,12,0,0
2,29,4.1622,Employee,1901.39,0.6615,15,False,0.3794,True,high,317,4,1
4,1,1.5695,Manager,1594.01,0.1883,1,True,0.4081,True,medium,161,6,1
2,7,0.5884,Director,2023.22,0.0798,11,False,0.9228,False,none,4,0,0
3,17,9.2888,Contractor,2077.09,2.0648,10,False,0.3912,True,high,221,4,1
1,49,0.0731,Director,222.29,0.0122,2,False,0.855,False,none,5,0,0
2,10,0.1443,Employee,93.69,0.0429,11,True,0.8568,False,none,3,0,0
0,-1,0.3507,Manager,414.44,0.0353,2,False,0.0,False,none,0,0,0
2,7,2.2456,Contractor,382.27,0.4579,0,True,0.4737,True,high,121,5,1
3,1,0.8298,Contractor,166.56371520537851,0.1496,1,False,0.9591,False,none,4,0,0
3,9,0.2227,Employee,123.79,0.0566,2,True,0.9614,False,none,14,0,0
2,29,0.2025,Manager,202.99,0.0301,16,False,0.9601,False,none,3,0,0
2,7,0.3754,Director,1000.04,0.0518,3,False,0.988,False,none,13,0,0
3,42,0.1765,Manager,189.34,0.039,6,False,0.9844,False,none,5,0,0
3,43,0.2913,Director,779.85,0.0294,0,False,0.8611,True,low,18,1,0
1,29,0.1128,Manager,110.69,0.0143,10,False,0.8536,False,none,13,0,0
1,23,0.2045,Employee,138.22,0.045,0,True,0.9379,False,none,9,0,0
1,55,0.1954,Employee,90.8,0.0317,5,False,0.8728,True,low,11,1,0
6,49,0.4765,Employee,178.95,0.0609,3,False,0.9307,False,none,7,0,0
2,41,0.1579,Contractor,30.51,0.0264,5,False,0.9253,False,none,4,0,0
3,36,0.77,Manager,577.4185951891241,0.063,0,False,0.8803,False,none,2,0,0
2,7,0.1223,Employee,68.61,0.029,3,False,0.9668,True,low,34,1,0
3,56,0.1094,Employee,45.0,0.0147,8,False,0.969,False,none,2,0,0
4,52,0.4888,Employee,195.12,0.0569,13,False,0.9864,False,none,12,0,0
0,-1,0.4061,Manager,435.96,0.0526,1,False,0.0,False,none,13,0,0
2,8,0.1558,Employee,97.65,0.0309,3,False,0.8533,False,none,0,0,0
2,60,0.4073,Employee,238.15,0.087,2,True,0.9001,False,none,1,0,0
1,12,0.644,Manager,783.6,0.0991,0,False,0.9396,False,none,0,0,0
2,9,0.6481,Employee,328.1012546462035,0.1024,4,False,0.8609,False,none,11,0,0
1,36,0.2645,Employee,167.84,0.048,4,False,0.9976,False,none,0,0,0
2,9,0.2845,Employee,142.65,0.0529,1,False,0.906,False,none,1,0,0
0,-1,0.4634,Employee,192.2,0.0562,8,False,0.0,False,none,4,0,0
2,60,0.1636,Employee,108.53,0.0251,4,False,0.9351,False,none,12,0,0
3,15,0.1807,Manager,215.75,0.0304,5,False,0.9506,False,none,13,0,0
2,2,0.1373,Employee,88.4,0.0275,5,False,0.9733,False,none,9,0,0
1,35,0.4749,Employee,275.39,0.11,8,False,0.8805,False,none,14,0,0
7,45,0.169,Employee,90.99,0.0252,11,False,0.931,False,none,2,0,0
0,-1,0.6393,Employee,305.7075663433866,0.1314,1,False,0.0,False,none,4,0,0
18,0,0.0093,Executive,30.38,0.0006,4,False,0.8601,False,none,6,3,1
2,58,0.4187,Director,1293.38,0.0928,1,False,0.8998,False,none,1,0,0
2,49,0.2473,Contractor,44.53,0.0355,1,True,0.9592,False,none,2,0,0
9,6,1.2471,Contractor,338.27,0.3038,0,True,0.6748,True,high,183,3,1
3,21,0.6707,Employee,393.68255207238406,0.0978,2,True,0.9028,True,low,50,1,0
1,67,0.8135,Director,2449.88,0.1604,429,False,0.6647,True,medium,41,2,1
3,7,0.45,Manager,449.36,0.0446,1,False,0.9107,False,none,6,0,0
5,28,0.3972,Employee,282.28,0.0816,2,False,0.9971,False,none,2,0,0
4,46,0.8185,Employee,423.14623260971314,0.1589,3,False,0.9282,False,none,2,0,0
1,35,0.2673,Contractor,42.55,0.0497,1,True,0.8811,False,none,2,0,0
2,24,0.2069,Employee,75.36,0.0224,2,False,0.9928,False,none,5,0,0
3,45,0.3211,Employee,163.08,0.0671,0,False,0.9223,True,low,31,1,0
4,14,0.8326,Employee,404.26015915716505,0.0996,4,False,0.8506,False,none,4,0,0
3,49,0.132,Employee,69.12,0.0256,3,False,0.9076,False,none,7,0,0
1,21,0.5337,Contractor,100.08848264639106,0.0969,4,False,0.8689,False,none,13,0,0
1,27,9.5603,Employee,4897.11,1.2698,20,True,0.643,True,high,263,3,1
3,31,0.5918,Director,1835.4193554654498,0.1101,2,False,0.969,False,none,3,0,0
9,7,1.0965,Manager,1254.73,0.1547,0,True,0.4004,True,medium,163,2,1
2,10,0.0,Employee,84.3,0.0356,7,False,0.879,False,none,1,0,0
2,31,0.064,Manager,68.63,0.0114,17,False,0.8641,False,none,13,0,0
3,46,0.6478,Manager,541.66,0.0605,11,False,0.9415,False,none,14,0,0
3,16,0.0736,Contractor,13.09,0.0158,2,False,0.8792,True,low,49,1,0
2,44,0.0826,Employee,45.77,0.0171,1,False,0.907,False,none,14,0,0
2,49,0.8187,Executive,2854.5797632290537,0.0772,1,False,0.8888,False,none,14,0,0
39,0,0.0628,Manager,56.84,0.0066,5,False,0.6248,False,none,1,2,1
2,27,0.1847,Contractor,49.89,0.0393,4,False,0.8513,False,none,11,0,0
2,39,0.9218,Manager,953.05,0.1145,0,False,0.9184,False,none,7,0,0
0,-1,0.178,Employee,99.31,0.0303,1,False,0.0,False,none,12,0,0
3,33,0.2279,Contractor,61.6,0.047,11,False,0.9886,False,none,9,0,0
0,-1,0.0735,Employee,48.03,0.024,4,False,0.0,False,none,4,0,0
2,26,0.3589,Employee,179.61,0.0665,6,False,0.9308,False,none,5,0,0
3,45,0.0944,Employee,60.15,0.0,1,False,0.9821,False,none,12,0,0
2,6,0.5096,Contractor,109.70088564036139,0.0928,5,False,0.9384,False,none,6,0,0
3,4,0.1116,Employee,75.87,0.0284,1,False,0.9819,False,none,7,0,0
2,49,0.1569,Employee,83.09,0.0398,4,False,0.9749,True,low,13,1,0
4,26,2.9947,Contractor,601.92,0.6039,8,True,0.6048,True,high,318,5,1
1,22,0.1611,Executive,893.69,0.0202,5,False,0.9549,False,none,5,0,0
3,15,0.214,Contractor,37.52,0.0323,6,False,0.945,True,low,36,1,0
4,9,0.0614,Employee,25.9,0.0076,7,False,0.9978,False,none,2,0,0
3,45,0.7524,Executive,3772.8689120166127,0.0828,19,False,0.9972,False,none,11,0,0
2,23,0.4355,Employee,262.26,0.0751,3,False,0.9521,False,none,7,0,0
10,9,0.9214,Manager,1127.27,0.1651,1,True,0.7915,True,medium,199,6,1
3,27,0.0495,Manager,44.78,0.0064,1,False,0.96,True,low,16,1,0
0,-1,0.3165,Employee,180.39,0.0609,0,False,0.0,False,none,4,0,0
3,35,0.037,Employee,19.91,0.0069,5,False,0.9289,False,none,2,0,0
1,26,0.2731,Employee,123.04,0.0442,1,True,0.8758,False,none,13,0,0
0,-1,0.3174,Director,1009.42,0.051,1,False,0.0,False,none,12,0,0
